Greece, lignite, petroleum, iron, bauxite, lead, zinc, nickel, magnesite, marble, salt
Greenland, coal, iron, lead, zinc, molybdenum, diamonds, gold, platinum, niobium, tantalite, uranium, oil, natural gas
Guatemala, petroleum, nickel
Guinea, bauxite, iron, diamonds, gold, uranium, salt
Guinea-Bissau, phosphates, bauxite, clay, granite, limestone, petroleum
Guyana, bauxite, gold, diamonds
Haiti, bauxite, copper, calcium carbonate, gold, marble
Honduras, gold, silver, copper, lead, zinc, iron, antimony, coal
Hong Kong, feldspar
Hungary, bauxite, coal, natural gas
Iceland, diatomite
India, coal, iron, manganese, mica, bauxite, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, titanium, chromite, natural gas, diamonds, petroleum, limestone
Indian Ocean, oil, natural gas, sand, gravel, placer deposits, polymetallic nodules
Indonesia, petroleum, tin, natural gas, nickel, bauxite, copper, coal, gold, silver
Iran, petroleum, natural gas, coal, chromium, copper, iron, lead, manganese, zinc, sulfur
Iraq, petroleum, natural gas, phosphates, sulfur
Ireland, natural gas, peat, copper, lead, zinc, silver, barite, gypsum, limestone, dolomite
Israel, potash, copper, natural gas, phosphate rock, magnesium bromide, clays, sand
Italy, coal, mercury, zinc, potash, marble, barite, asbestos, pumice, fluorspar, feldspar, pyrites, natural gas,  oil
Jamaica, bauxite, gypsum, limestone
Jordan, phosphates, potash, oil
Kazakhstan, petroleum, natural gas, coal, iron, manganese, chrome, nickel, cobalt, copper, molybdenum, lead, zinc, bauxite, gold, uranium
Kenya, limestone, soda ash, salt, gemstones, fluorspar, zinc, diatomite, gypsum
Kiribati, phosphate
North Korea, coal, lead, tungsten, zinc, graphite, magnesite, iron, copper, gold, pyrites, salt, fluorspar
South Korea, coal, tungsten, graphite, molybdenum, lead
Kosovo, nickel, lead, zinc, magnesium, lignite, kaolin, chrome, bauxite
Kuwait, petroleum, natural gas
Kyrgyzstan, gold, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, coal, oil, natural gas, nepheline, mercury, bismuth, lead, zinc
Laos, gypsum, tin, gold, gemstones
Latvia, peat, limestone, dolomite, amber
Lebanon, limestone, iron, salt
Lesotho, diamonds, sand, clay, marl, limestone, marble
Liberia, iron, diamonds, gold
Libya, petroleum, natural gas, gypsum
Lithuania, peat, amber
Luxembourg, iron
Macedonia, iron, copper, lead, zinc, chromite, manganese, nickel, tungsten, gold, silver, asbestos, gypsum
Madagascar, graphite, chromite, coal, bauxite, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, salt, quartz, tar sands, semiprecious stones, mica
Malawi, limestone, uranium, coal, bauxite
Malaysia, tin, petroleum, copper, iron, natural gas, bauxite
Maldives
Mali, gold, phosphates, kaolin, salt, limestone, uranium, gypsum, granite, bauxite, iron, manganese, tin, copper
Malta, limestone, salt
Marshall Islands, deep seabed minerals
Mauritania, iron, gypsum, copper, phosphate, diamonds, gold, oil
Mexico, petroleum, silver, copper, gold, lead, zinc, natural gas
Federated States of Micronesia, deep-seabed minerals, phosphate
Moldova, lignite, phosphorites, gypsum, limestone
Mongolia, oil, coal, copper, molybdenum, tungsten, phosphates, tin, nickel, zinc, fluorspar, gold, silver, iron
Montenegro, bauxite
Morocco, phosphates, iron, manganese, lead, zinc, salt
Mozambique, coal, titanium, natural gas, tantalum, graphite
Namibia, diamonds, copper, uranium, gold, silver, lead, tin, lithium, cadmium, tungsten, zinc, salt, oil, coal, iron 
Nauru, phosphates
Nepal, quartz, lignite, copper, cobalt, iron
Netherlands, natural gas, petroleum, peat, limestone, salt, sand, gravel
New Caledonia, nickel, chrome, iron, cobalt, manganese, silver, gold, lead, copper
New Zealand, natural gas, iron, sand, coal, gold, limestone
Nicaragua, gold, silver, copper, tungsten, lead, zinc
Niger, uranium, coal, iron, tin, phosphates, gold, molybdenum, gypsum, salt, petroleum
Nigeria, natural gas, petroleum, tin, iron, coal, limestone, niobium, lead, zinc
Norway, petroleum, natural gas, iron, copper, lead, zinc, titanium, pyrites, nickel
Oman, petroleum, copper, asbestos, marble, limestone, chromium, gypsum, natural gas
Pacific Ocean, oil, natural gas, polymetallic nodules, sand, gravel, placer deposits
Pakistan, natural gas, petroleum, coal, iron, copper, salt, limestone
Palau, minerals, gold, deep-seabed minerals
Panama, copper
Papua New Guinea, gold, copper, silver, natural gas
Paraguay, iron, manganese, limestone
Peru, copper, silver, gold, petroleum, iron, coal, phosphate, potash, natural gas
Philippines, petroleum, nickel, cobalt, silver, gold, salt, copper
Pitcairn Islands, manganese, iron, copper, gold, silver, zinc
Poland, coal, sulfur, copper, natural gas, silver, lead, salt, amber
Portugal, iron, copper, zinc, tin, tungsten, silver, gold, uranium, marble, clay, gypsum, salt
Puerto Rico, copper, nickel, oil
Qatar, petroleum, natural gas
Romania, petroleum, natural gas, coal, iron, salt
Russia, oil, natural gas, coal, strategic minerals, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium
Rwanda, gold, tin, tungsten, methane
Saint Martin, salt
San Marino, marl, limestone, marble
Saudi Arabia, petroleum, natural gas, iron, gold, copper
Senegal, phosphates, iron
Serbia, oil, natural gas, coal, iron, copper, zinc, antimony, chromite, gold, silver, magnesium, pyrite, limestone, marble, salt
Sierra Leone, diamonds, titanium, bauxite, iron, gold, chromite
Sint Maarten, salt
Slovakia, coal, lignite, iron, copper, manganese, salt
Slovenia, lignite, coal, lead, zinc, marl, limestone, marble
Solomon Islands, gold, bauxite, phosphates, lead, zinc, nickel
Somalia, uranium, iron, tin, gypsum, bauxite, copper, salt, natural gas, oil
South Africa, gold, chromium, antimony, coal, iron, manganese, nickel, phosphates, tin, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, uranium, gem diamonds, platinum, copper, vanadium, salt, natural gas
South Sudan, gold, diamonds, petroleum, limestone, iron, copper, chromium, zinc, tungsten, mica, silver
Southern Ocean, oil, natural gas, manganese nodules, placer deposits, sand, gravel
Spain, coal, lignite, iron, copper, lead, zinc, uranium, tungsten, mercury, pyrites, magnesite, fluorspar, gypsum, sepiolite, kaolin, potash
Spratly Islands, oil, natural gas
Sri Lanka, limestone, graphite, mineral sands, gems, phosphates, clay
Sudan, petroleum, iron, copper, chromium, zinc, tungsten, mica, silver, gold
Suriname, kaolin, bauxite, gold, nickel, copper, platinum, iron
Svalbard, coal, iron, copper, zinc, phosphate, wildlife
Swaziland, asbestos, coal, clay, tin, gold, diamond, talc
Sweden, iron, copper, lead, zinc, gold, silver, tungsten, uranium, arsenic, feldspar
Switzerland, salt
Syria, petroleum, phosphates, chrome, manganese, asphalt, iron, salt, marble, gypsum
Taiwan, coal, natural gas, limestone, marble, asbestos
Tajikistan, petroleum, uranium, mercury, coal, lead, zinc, antimony, tungsten, silver, gold
Tanzania, tin, phosphates, iron, coal, diamonds, gemstones, gold, natural gas, nickel
Thailand, tin, natural gas, tungsten, tantalum, lead, gypsum, lignite, fluorite
Timor-Leste, gold, petroleum, natural gas, manganese, marble
Togo, phosphates, limestone, marble
Trinidad and Tobago, petroleum, natural gas, asphalt
Tunisia, petroleum, phosphates, iron, lead, zinc, salt
Turkey, coal, iron, copper, chromium, antimony, mercury, gold, barite, borate, strontium, emery, feldspar, limestone, magnesite, marble, perlite, pumice, sulfur, clay
Turkmenistan, petroleum, natural gas, sulfur, salt
Uganda, copper, cobalt, limestone, salt, gold
Ukraine, iron, coal, manganese, natural gas, oil, salt, pyrite, graphite, titanium, magnesium, kaolin, nickel, mercury
United Arab Emirates, petroleum, natural gas
United Kingdom, coal, petroleum, natural gas, iron, lead, zinc, gold, tin, limestone, salt, clay, chalk, gypsum, potash, silica, slate
United States, coal, copper, lead, molybdenum, phosphates, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, uranium, bauxite, gold, iron, mercury, nickel, potash, silver, tungsten, zinc, petroleum, natural gas 
Uzbekistan, natural gas, petroleum, coal, gold, uranium, silver, copper, lead, zinc, tungsten, molybdenum
Vanuatu, manganese
Venezuela, petroleum, natural gas, iron, gold, bauxite, diamonds
Vietnam, phosphates, coal, manganese, cerium, dysprosium, erbium, europium, gadolinium, holmium, lanthanum, lutetium, neodymium, praseodymium, promethium, samarium, scandium, terbium, thulium, ytterbium, yttrium, bauxite, chromate, oil, natural gas
Western Sahara, phosphates, iron
Yemen, petroleum, salt, marble, coal, gold, lead, nickel, copper
Zambia, copper, cobalt, zinc, lead, coal, emeralds, gold, silver, uranium
Zimbabwe, coal, chromium, asbestos, gold, nickel, copper, iron, vanadium, lithium, tin, ruthenium, rhodium, palladium, osmium, iridium, platinum
